date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:52	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2020:59:56%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-07-31/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-07-31/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-07-31/)
23:59:52	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:59:57%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-03/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-03/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:53	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:59:58%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-04/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-04/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:54	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:59:59%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-05/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-05/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:55	321696/321696	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:59:56%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:55	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:59:59%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-06/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-06/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:57	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:01%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-07/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-07/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:57	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:01%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-08/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-08/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:58	94937/94937	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:02%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-09/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-09/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:59	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:02%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-10/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-10/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
23:59:59	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:03%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-11/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-11/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:00	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:04%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-12/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-12/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:00	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:05%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-13/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-13/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:01	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:05%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-14/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-14/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:01	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:05%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-15/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-15/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:02	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:06%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-16/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-16/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:03	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:07%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-18/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-18/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:03	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:07%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-17/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-17/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:04	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:08%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-19/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-19/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:04	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:09%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-20/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-20/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:05	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:10%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-22/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-22/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:06	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:10%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-21/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-21/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:06	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:11%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-23/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-23/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:07	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:11%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-24/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-24/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:08	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:12%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-25/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-25/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:09	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:13%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-26/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-26/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:09	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:13%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-27/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-27/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:09	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:14%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-28/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-28/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:11	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:15%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-29/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-29/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:12	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:16%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-31/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-31/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:12	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:16%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-30/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-30/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:12	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:16%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-01/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11-01/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:13	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:17%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-02/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11-02/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:15	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:19%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-03/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11-03/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:15	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:19%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-05/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11-05/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:15	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:19%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-04/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11-04/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:17	94941/94941	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:21%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-11-06/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-11-06/index.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10/)
00:00:19	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:22%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-05/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-05/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-05/)
00:00:19	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:22%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-06/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-06/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-06/)
00:00:19	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:22%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-07/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-07/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-07/)
00:00:20	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:23%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-08/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-08/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-08/)
00:00:22	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:26%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-10/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-10/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-10/)
00:00:23	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:26%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-11/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-11/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-11/)
00:00:23	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:26%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-09/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-09/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-09/)
00:00:24	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:26%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-12/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-12/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-12/)
00:00:24	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:28%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-13/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-13/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-13/)
00:00:27	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:31%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-16/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-16/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-16/)
00:00:27	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:31%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-15/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-15/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-15/)
00:00:28	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:31%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-14/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-14/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-14/)
00:00:28	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:31%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-17/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-17/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-17/)
00:00:31	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:34%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-18/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-18/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-18/)
00:00:31	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:34%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-19/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-19/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-19/)
00:00:32	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:34%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-20/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-20/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-20/)
00:00:32	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:35%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-21/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-21/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-21/)
00:00:33	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:38%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-22/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-22/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-22/)
00:00:34	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:38%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-23/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-23/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-23/)
00:00:35	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:39%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-24/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-24/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-24/)
00:00:36	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:39%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-25/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-25/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-25/)
00:00:36	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:40%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-26/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-26/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-26/)
00:00:37	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:40%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-27/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-27/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-27/)
00:00:37	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:41%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-28/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-28/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-28/)
00:00:39	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:43%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-01/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-01/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10-01/)
00:00:40	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:44%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-09-30/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-09-30/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-09-30/)
00:00:40	15967/15967	---MC-	200	added ('OK')	text/calendar	date:Tue,%2023%20Aug%202016%2021:00:45%20GMT	http://dance-studio.cmsmasters.net/events/category/festival/2016-10-02/?ical=1/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/festival/2016-10-02/index1125.html	(from http://dance-studio.cmsmasters.net/events/category/festival/2016-10-02/)
00:00:42	68837/68837	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:46%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-05-30/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/for-free/2016-05-30/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
00:00:43	68837/68837	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:47%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-05-31/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/for-free/2016-05-31/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
00:00:43	68837/68837	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:47%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-01/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/for-free/2016-06-01/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
00:00:44	295047/295047	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:46%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-05/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/for-free/2016-05/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
00:00:45	68837/68837	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:48%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-02/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/for-free/2016-06-02/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
00:00:45	68837/68837	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2021:00:49%20GMT	http://dance-studio.cmsmasters.net/events/category/for-free/2016-06-03/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/events/category/for-free/2016-06-03/index.html	(from http://dance-studio.cmsmasters.net/events/category/for-free/2016-06/)
